year,Month,Day,Max at 7h (�F),Min at 7h (�F),max temp,Min at 7h (�C)
1912,1,11,49,44,9.4,6.7
1912,1,12,49,43,9.4,6.1
1912,1,13,50,47,10,8.3
1912,1,14,49,48,9.4,8.9
1912,1,15,49,43,9.4,6.1
1912,1,16,50,48,10,8.9
1912,1,17,51,44,10.6,6.7
1912,1,18,48,41,8.9,5
1912,1,19,49,36,9.4,2.2
1912,1,20,49,46,9.4,7.8
1912,1,21,50,47,10,8.3
1912,1,22,45,41,7.2,5
1912,1,23,45,37,7.2,2.8
1912,1,24,44,37,6.7,2.8
1912,1,25,41,40,5,4.4
1912,1,26,44,39,6.7,3.9
1912,1,27,42,33,5.6,0.6
1912,1,28,45,33,7.2,0.6
1912,1,29,44,39,6.7,3.9
1912,1,30,41,38,5,3.3
1912,1,31,40,31,4.4,-0.6
1912,2,1,40,33,4.4,0.6
1912,2,2,35,28,1.7,-2.2
1912,2,3,38,25,3.3,-3.9
1912,2,4,39,25,3.9,-3.9
1912,2,5,45,32,7.2,0
1912,2,6,48,37,8.9,2.8
1912,2,7,49,39,9.4,3.9
1912,2,8,49,45,9.4,7.2
1912,2,9,49,47,9.4,8.3
1912,2,10,48,40,8.9,4.4
1912,2,11,50,40,10,4.4
1912,2,12,48,44,8.9,6.7
1912,2,13,48,39,8.9,3.9
1912,2,14,49,39,9.4,3.9
1912,2,15,51,46,10.6,7.8
1912,2,16,50,43,10,6.1
1912,2,17,48,46,8.9,7.8
1912,2,18,47,44,8.3,6.7
1912,2,19,47,44,8.3,6.7
1912,2,20,50,39,10,3.9
1912,2,21,51,39,10.6,3.9
1912,2,22,51,47,10.6,8.3
1912,2,23,52,45,11.1,7.2
1912,2,24,48,36,8.9,2.2
1912,2,25,51,36,10.6,2.2
1912,2,26,53,38,11.7,3.3
1912,2,27,51,46,10.6,7.8
1912,2,28,51,47,10.6,8.3
1912,2,29,52,47,11.1,8.3
1912,3,1,52,47,11.1,8.3
1912,3,2,50,45,10,7.2
1912,3,3,51,43,10.6,6.1
1912,3,4,50,43,10,6.1
1912,3,5,49,42,9.4,5.6
1912,3,6,50,39,10,3.9
1912,3,7,51,38,10.6,3.3
1912,3,8,50,39,10,3.9
1912,3,9,50,39,10,3.9
1912,3,10,51,43,10.6,6.1
1912,3,11,52,37,11.1,2.8
1912,3,12,50,37,10,2.8
1912,3,13,53,45,11.7,7.2
1912,3,14,54,46,12.2,7.8
1912,3,15,48,37,8.9,2.8
1912,3,16,49,37,9.4,2.8
1912,3,17,49,42,9.4,5.6
1912,3,18,50,40,10,4.4
1912,3,19,47,38,8.3,3.3
1912,3,20,47,35,8.3,1.7
1912,3,21,51,36,10.6,2.2
1912,3,22,49,42,9.4,5.6
1912,3,23,54,41,12.2,5
1912,3,24,56,43,13.3,6.1
1912,3,25,51,45,10.6,7.2
1912,3,26,52,49,11.1,9.4
1912,3,27,51,45,10.6,7.2
1912,3,28,53,47,11.7,8.3
1912,3,29,50,39,10,3.9
1912,3,30,53,40,11.7,4.4
1912,3,31,48,42,8.9,5.6
1912,4,1,51,37,10.6,2.8
1912,4,2,55,37,12.8,2.8
1912,4,3,55,39,12.8,3.9
1912,4,4,55,43,12.8,6.1
1912,4,5,60,49,15.6,9.4
1912,4,6,60,50,15.6,10
1912,4,7,56,50,13.3,10
1912,4,8,52,47,11.1,8.3
1912,4,9,50,38,10,3.3
1912,4,10,52,38,11.1,3.3
1912,4,11,54,40,12.2,4.4
1912,4,12,53,40,11.7,4.4
1912,4,13,55,43,12.8,6.1
1912,4,14,57,44,13.9,6.7
1912,4,15,55,39,12.8,3.9
1912,4,16,54,42,12.2,5.6
1912,4,17,53,42,11.7,5.6
1912,4,18,54,43,12.2,6.1
1912,4,19,54,49,12.2,9.4
1912,4,20,54,50,12.2,10
1912,4,21,54,44,12.2,6.7
1912,4,22,55,43,12.8,6.1
1912,4,23,61,45,16.1,7.2
1912,4,24,60,48,15.6,8.9
1912,4,25,58,45,14.4,7.2
1912,4,26,54,42,12.2,5.6
1912,4,27,57,44,13.9,6.7
1912,4,28,55,43,12.8,6.1
1912,4,29,59,43,15,6.1
1912,4,30,56,39,13.3,3.9
1912,5,1,59,40,15,4.4
1912,5,2,58,52,14.4,11.1
1912,5,3,59,48,15,8.9
1912,5,4,57,50,13.9,10
1912,5,5,57,52,13.9,11.1
1912,5,6,57,52,13.9,11.1
1912,5,7,59,53,15,11.7
1912,5,8,58,53,14.4,11.7
1912,5,9,58,53,14.4,11.7
1912,5,10,59,50,15,10
1912,5,11,59,52,15,11.1
1912,5,12,60,48,15.6,8.9
1912,5,13,55,42,12.8,5.6
1912,5,14,59,42,15,5.6
1912,5,15,57,44,13.9,6.7
1912,5,16,56,43,13.3,6.1
1912,5,17,59,47,15,8.3
1912,5,18,56,48,13.3,8.9
1912,5,19,56,47,13.3,8.3
1912,5,20,57,48,13.9,8.9
1912,5,21,59,48,15,8.9
1912,5,22,58,49,14.4,9.4
1912,5,23,58,43,14.4,6.1
1912,5,24,60,45,15.6,7.2
1912,5,25,60,43,15.6,6.1
1912,5,26,61,45,16.1,7.2
1912,5,27,64,47,17.8,8.3
1912,5,28,64,47,17.8,8.3
1912,5,29,60,49,15.6,9.4
1912,5,30,59,46,15,7.8
1912,5,31,58,44,14.4,6.7
1912,6,1,59,47,15,8.3
1912,6,2,60,50,15.6,10
1912,6,3,59,43,15,6.1
1912,6,4,57,39,13.9,3.9
1912,6,5,63,43,17.2,6.1
1912,6,6,63,49,17.2,9.4
1912,6,7,63,50,17.2,10
1912,6,8,62,48,16.7,8.9
1912,6,9,61,48,16.1,8.9
1912,6,10,61,51,16.1,10.6
1912,6,11,63,48,17.2,8.9
1912,6,12,64,50,17.8,10
1912,6,13,60,51,15.6,10.6
1912,6,14,64,53,17.8,11.7
1912,6,15,60,51,15.6,10.6
1912,6,16,63,50,17.2,10
1912,6,17,59,49,15,9.4
1912,6,18,57,52,13.9,11.1
1912,6,19,62,53,16.7,11.7
1912,6,20,61,52,16.1,11.1
1912,6,21,61,53,16.1,11.7
1912,6,22,61,54,16.1,12.2
1912,6,23,59,52,15,11.1
1912,6,24,62,53,16.7,11.7
1912,6,25,60,53,15.6,11.7
1912,6,26,62,53,16.7,11.7
1912,6,27,58,53,14.4,11.7
1912,6,28,59,50,15,10
1912,6,29,65,50,18.3,10
1912,6,30,62,52,16.7,11.1
1912,7,1,60,54,15.6,12.2
1912,7,2,61,53,16.1,11.7
1912,7,3,64,54,17.8,12.2
1912,7,4,65,54,18.3,12.2
1912,7,5,63,50,17.2,10
1912,7,6,64,51,17.8,10.6
1912,7,7,61,54,16.1,12.2
1912,7,8,62,49,16.7,9.4
1912,7,9,62,48,16.7,8.9
1912,7,10,60,53,15.6,11.7
1912,7,11,59,48,15,8.9
1912,7,12,61,51,16.1,10.6
1912,7,13,66,52,18.9,11.1
1912,7,14,72,51,22.2,10.6
1912,7,15,76,55,24.4,12.8
1912,7,16,76,58,24.4,14.4
1912,7,17,75,58,23.9,14.4
1912,7,18,69,53,20.6,11.7
1912,7,19,67,52,19.4,11.1
1912,7,20,68,50,20,10
1912,7,21,59,53,15,11.7
1912,7,22,61,55,16.1,12.8
1912,7,23,61,58,16.1,14.4
1912,7,24,62,57,16.7,13.9
1912,7,25,62,55,16.7,12.8
1912,7,26,64,57,17.8,13.9
1912,7,27,63,56,17.2,13.3
1912,7,28,61,52,16.1,11.1
1912,7,29,61,53,16.1,11.7
1912,7,30,63,51,17.2,10.6
1912,7,31,60,52,15.6,11.1
1912,8,1,60,50,15.6,10
1912,8,2,59,43,15,6.1
1912,8,3,59,44,15,6.7
1912,8,4,59,49,15,9.4
1912,8,5,60,48,15.6,8.9
1912,8,6,60,45,15.6,7.2
1912,8,7,60,50,15.6,10
1912,8,8,61,50,16.1,10
1912,8,9,56,49,13.3,9.4
1912,8,10,61,49,16.1,9.4
1912,8,11,59,47,15,8.3
1912,8,12,63,41,17.2,5
1912,8,13,61,48,16.1,8.9
1912,8,14,57,49,13.9,9.4
1912,8,15,63,52,17.2,11.1
1912,8,16,61,54,16.1,12.2
1912,8,17,62,54,16.7,12.2
1912,8,18,61,55,16.1,12.8
1912,8,19,59,51,15,10.6
1912,8,20,59,51,15,10.6
1912,8,21,56,47,13.3,8.3
1912,8,22,59,47,15,8.3
1912,8,23,63,52,17.2,11.1
1912,8,24,64,53,17.8,11.7
1912,8,25,60,53,15.6,11.7
1912,8,26,62,52,16.7,11.1
1912,8,27,60,53,15.6,11.7
1912,8,28,59,52,15,11.1
1912,8,29,61,53,16.1,11.7
1912,8,30,62,51,16.7,10.6
1912,8,31,59,50,15,10
1912,9,1,58,52,14.4,11.1
1912,9,2,63,53,17.2,11.7
1912,9,3,66,54,18.9,12.2
1912,9,4,61,52,16.1,11.1
1912,9,5,58,51,14.4,10.6
1912,9,6,60,50,15.6,10
1912,9,7,65,46,18.3,7.8
1912,9,8,64,48,17.8,8.9
1912,9,9,61,55,16.1,12.8
1912,9,10,57,43,13.9,6.1
1912,9,11,60,44,15.6,6.7
1912,9,12,59,45,15,7.2
1912,9,13,62,46,16.7,7.8
1912,9,14,64,46,17.8,7.8
1912,9,15,63,50,17.2,10
1912,9,16,62,49,16.7,9.4
1912,9,17,59,49,15,9.4
1912,9,18,60,51,15.6,10.6
1912,9,19,58,50,14.4,10
1912,9,20,55,52,12.8,11.1
1912,9,21,58,52,14.4,11.1
1912,9,22,58,54,14.4,12.2
1912,9,23,59,53,15,11.7
1912,9,24,58,50,14.4,10
1912,9,25,58,54,14.4,12.2
1912,9,26,58,54,14.4,12.2
1912,9,27,56,54,13.3,12.2
1912,9,28,55,52,12.8,11.1
1912,9,29,56,51,13.3,10.6
1912,9,30,57,47,13.9,8.3
1912,10,1,58,48,14.4,8.9
1912,10,2,55,49,12.8,9.4
1912,10,3,53,38,11.7,3.3
1912,10,4,54,37,12.2,2.8
1912,10,5,55,38,12.8,3.3
1912,10,6,59,43,15,6.1
1912,10,7,57,44,13.9,6.7
1912,10,8,57,44,13.9,6.7
1912,10,9,57,53,13.9,11.7
1912,10,10,58,45,14.4,7.2
1912,10,11,59,48,15,8.9
1912,10,12,57,51,13.9,10.6
1912,10,13,57,53,13.9,11.7
1912,10,14,57,52,13.9,11.1
1912,10,15,56,42,13.3,5.6
1912,10,16,57,51,13.9,10.6
1912,10,17,59,48,15,8.9
1912,10,18,59,49,15,9.4
1912,10,19,55,46,12.8,7.8
1912,10,20,56,45,13.3,7.2
1912,10,21,54,41,12.2,5
1912,10,22,52,42,11.1,5.6
1912,10,23,53,42,11.7,5.6
1912,10,24,51,37,10.6,2.8
1912,10,25,52,36,11.1,2.2
1912,10,26,56,38,13.3,3.3
1912,10,27,56,48,13.3,8.9
1912,10,28,55,50,12.8,10
1912,10,29,54,47,12.2,8.3
1912,10,30,52,46,11.1,7.8
1912,10,31,51,47,10.6,8.3
1912,11,1,49,37,9.4,2.8
1912,11,2,52,36,11.1,2.2
1912,11,3,53,49,11.7,9.4
1912,11,4,54,50,12.2,10
1912,11,5,54,52,12.2,11.1
1912,11,6,55,49,12.8,9.4
1912,11,7,54,50,12.2,10
1912,11,8,54,51,12.2,10.6
1912,11,9,54,51,12.2,10.6
1912,11,10,55,45,12.8,7.2
1912,11,11,46,43,7.8,6.1
1912,11,12,45,40,7.2,4.4
1912,11,13,48,38,8.9,3.3
1912,11,14,51,42,10.6,5.6
1912,11,15,49,44,9.4,6.7
1912,11,16,50,47,10,8.3
1912,11,17,50,43,10,6.1
1912,11,18,51,43,10.6,6.1
1912,11,19,51,44,10.6,6.7
1912,11,20,55,45,12.8,7.2
1912,11,21,58,43,14.4,6.1
1912,11,22,54,43,12.2,6.1
1912,11,23,53,49,11.7,9.4
1912,11,24,52,42,11.1,5.6
1912,11,25,52,42,11.1,5.6
1912,11,26,53,45,11.7,7.2
1912,11,27,43,35,6.1,1.7
1912,11,28,46,34,7.8,1.1
1912,11,29,42,36,5.6,2.2
1912,11,30,43,33,6.1,0.6
1912,12,1,49,31,9.4,-0.6
1912,12,2,51,41,10.6,5
1912,12,3,52,41,11.1,5
1912,12,4,52,50,11.1,10
1912,12,5,51,49,10.6,9.4
1912,12,6,51,43,10.6,6.1
1912,12,7,52,43,11.1,6.1
1912,12,8,51,47,10.6,8.3
1912,12,9,53,43,11.7,6.1
1912,12,10,52,39,11.1,3.9
1912,12,11,53,38,11.7,3.3
1912,12,12,51,42,10.6,5.6
1912,12,13,55,43,12.8,6.1
1912,12,14,55,50,12.8,10
1912,12,15,52,46,11.1,7.8
1912,12,16,47,40,8.3,4.4
1912,12,17,49,38,9.4,3.3
1912,12,18,50,39,10,3.9
1912,12,19,52,39,11.1,3.9
1912,12,20,52,39,11.1,3.9
1912,12,21,52,48,11.1,8.9
1912,12,22,51,41,10.6,5
1912,12,23,52,41,11.1,5
1912,12,24,52,45,11.1,7.2
1912,12,25,50,42,10,5.6
1912,12,26,49,42,9.4,5.6
1912,12,27,54,42,12.2,5.6
1912,12,28,47,41,8.3,5
1912,12,29,47,41,8.3,5
1912,12,30,50,41,10,5
1912,12,31,52,44,11.1,6.7
1913,1,1,48,42,8.9,5.6
1913,1,2,49,40,9.4,4.4
1913,1,3,51,38,10.6,3.3
1913,1,4,49,39,9.4,3.9
1913,1,5,47,40,8.3,4.4
1913,1,6,51,37,10.6,2.8
1913,1,7,51,46,10.6,7.8
1913,1,8,51,48,10.6,8.9
1913,1,9,51,48,10.6,8.9
1913,1,10,50,42,10,5.6
1913,1,11,48,46,8.9,7.8
1913,1,12,41,35,5,1.7
1913,1,13,41,31,5,-0.6
1913,1,14,47,32,8.3,0
1913,1,15,45,31,7.2,-0.6
1913,1,16,46,36,7.8,2.2
1913,1,17,49,40,9.4,4.4
1913,1,18,48,41,8.9,5
1913,1,19,49,39,9.4,3.9
1913,1,20,46,43,7.8,6.1
1913,1,21,47,40,8.3,4.4
1913,1,22,52,38,11.1,3.3
1913,1,23,52,45,11.1,7.2
1913,1,24,51,48,10.6,8.9
1913,1,25,42,38,5.6,3.3
1913,1,26,48,31,8.9,-0.6
1913,1,27,50,34,10,1.1
1913,1,28,51,48,10.6,8.9
1913,1,29,50,44,10,6.7
1913,1,30,52,41,11.1,5
1913,1,31,42,35,5.6,1.7
1913,2,1,44,34,6.7,1.1
1913,2,2,51,36,10.6,2.2
1913,2,3,51,43,10.6,6.1
1913,2,4,51,49,10.6,9.4
1913,2,5,50,48,10,8.9
1913,2,6,51,39,10.6,3.9
1913,2,7,52,44,11.1,6.7
1913,2,8,51,40,10.6,4.4
1913,2,9,49,40,9.4,4.4
1913,2,10,50,35,10,1.7
1913,2,11,52,48,11.1,8.9
1913,2,12,48,44,8.9,6.7
1913,2,13,46,43,7.8,6.1
1913,2,14,42,40,5.6,4.4
1913,2,15,43,38,6.1,3.3
1913,2,16,44,40,6.7,4.4
1913,2,17,45,35,7.2,1.7
1913,2,18,40,36,4.4,2.2
1913,2,19,38,31,3.3,-0.6
1913,2,20,37,32,2.8,0
1913,2,21,43,34,6.1,1.1
1913,2,22,46,36,7.8,2.2
1913,2,23,47,43,8.3,6.1
1913,2,24,49,45,9.4,7.2
1913,2,25,50,44,10,6.7
1913,2,26,49,40,9.4,4.4
1913,2,27,52,38,11.1,3.3
1913,2,28,49,37,9.4,2.8
1913,3,1,48,37,8.9,2.8
1913,3,2,51,40,10.6,4.4
1913,3,3,51,40,10.6,4.4
1913,3,4,52,44,11.1,6.7
1913,3,5,51,42,10.6,5.6
1913,3,6,50,42,10,5.6
1913,3,7,46,34,7.8,1.1
1913,3,8,50,36,10,2.2
1913,3,9,50,37,10,2.8
1913,3,10,49,45,9.4,7.2
1913,3,11,51,46,10.6,7.8
1913,3,12,49,38,9.4,3.3
1913,3,13,50,38,10,3.3
1913,3,14,49,38,9.4,3.3
1913,3,15,46,35,7.8,1.7
1913,3,16,45,35,7.2,1.7
1913,3,17,46,35,7.8,1.7
1913,3,18,49,31,9.4,-0.6
1913,3,19,48,42,8.9,5.6
1913,3,20,45,38,7.2,3.3
1913,3,21,46,36,7.8,2.2
1913,3,22,48,40,8.9,4.4
1913,3,23,52,40,11.1,4.4
1913,3,24,48,36,8.9,2.2
1913,3,25,49,36,9.4,2.2
1913,3,26,47,41,8.3,5
1913,3,27,50,44,10,6.7
1913,3,28,51,44,10.6,6.7
1913,3,29,53,40,11.7,4.4
1913,3,30,52,41,11.1,5
1913,3,31,50,40,10,4.4
1913,4,1,50,38,10,3.3
1913,4,2,49,39,9.4,3.9
1913,4,3,51,42,10.6,5.6
1913,4,4,54,40,12.2,4.4
1913,4,5,56,41,13.3,5
1913,4,6,58,40,14.4,4.4
1913,4,7,52,37,11.1,2.8
1913,4,8,50,39,10,3.9
1913,4,9,52,40,11.1,4.4
1913,4,10,54,46,12.2,7.8
1913,4,11,53,47,11.7,8.3
1913,4,12,55,44,12.8,6.7
1913,4,13,51,39,10.6,3.9
1913,4,14,51,40,10.6,4.4
1913,4,15,51,43,10.6,6.1
1913,4,16,50,43,10,6.1
1913,4,17,49,38,9.4,3.3
1913,4,18,54,39,12.2,3.9
1913,4,19,51,43,10.6,6.1
1913,4,20,49,35,9.4,1.7
1913,4,21,57,41,13.9,5
1913,4,22,60,47,15.6,8.3
1913,4,23,56,46,13.3,7.8
1913,4,24,55,47,12.8,8.3
1913,4,25,46,41,7.8,5
1913,4,26,50,34,10,1.1
1913,4,27,51,41,10.6,5
1913,4,28,51,42,10.6,5.6
1913,4,29,51,46,10.6,7.8
1913,4,30,53,43,11.7,6.1
1913,5,1,52,41,11.1,5
1913,5,2,51,41,10.6,5
1913,5,3,53,43,11.7,6.1
1913,5,4,53,42,11.7,5.6
1913,5,5,51,41,10.6,5
1913,5,6,51,41,10.6,5
1913,5,7,53,40,11.7,4.4
1913,5,8,50,46,10,7.8
1913,5,9,52,43,11.1,6.1
1913,5,10,52,46,11.1,7.8
1913,5,11,55,48,12.8,8.9
1913,5,12,56,49,13.3,9.4
1913,5,13,63,48,17.2,8.9
1913,5,14,61,49,16.1,9.4
1913,5,15,61,46,16.1,7.8
1913,5,16,60,43,15.6,6.1
1913,5,17,57,48,13.9,8.9
1913,5,18,56,45,13.3,7.2
1913,5,19,53,45,11.7,7.2
1913,5,20,54,47,12.2,8.3
1913,5,21,55,50,12.8,10
1913,5,22,55,46,12.8,7.8
1913,5,23,59,50,15,10
1913,5,24,56,51,13.3,10.6
1913,5,25,59,51,15,10.6
1913,5,26,59,48,15,8.9
1913,5,27,59,48,15,8.9
1913,5,28,55,53,12.8,11.7
1913,5,29,54,51,12.2,10.6
1913,5,30,56,51,13.3,10.6
1913,5,31,57,46,13.9,7.8
1913,6,1,57,44,13.9,6.7
1913,6,2,55,48,12.8,8.9
1913,6,3,59,43,15,6.1
1913,6,4,54,50,12.2,10
1913,6,5,58,51,14.4,10.6
1913,6,6,57,48,13.9,8.9
1913,6,7,58,50,14.4,10
1913,6,8,57,44,13.9,6.7
1913,6,9,56,47,13.3,8.3
1913,6,10,62,51,16.7,10.6
1913,6,11,56,48,13.3,8.9
1913,6,12,56,49,13.3,9.4
1913,6,13,58,50,14.4,10
1913,6,14,61,47,16.1,8.3
1913,6,15,59,50,15,10
1913,6,16,71,50,21.7,10
1913,6,17,61,54,16.1,12.2
1913,6,18,61,53,16.1,11.7
1913,6,19,60,46,15.6,7.8
1913,6,20,65,48,18.3,8.9
1913,6,21,61,52,16.1,11.1
1913,6,22,60,50,15.6,10
1913,6,23,57,52,13.9,11.1
1913,6,24,55,49,12.8,9.4
1913,6,25,62,47,16.7,8.3
1913,6,26,62,49,16.7,9.4
1913,6,27,65,48,18.3,8.9
1913,6,28,65,53,18.3,11.7
1913,6,29,64,50,17.8,10
1913,6,30,62,51,16.7,10.6
1913,7,1,67,51,19.4,10.6
1913,7,2,70,56,21.1,13.3
1913,7,3,65,57,18.3,13.9
1913,7,4,61,52,16.1,11.1
1913,7,5,60,53,15.6,11.7
1913,7,6,63,52,17.2,11.1
1913,7,7,63,51,17.2,10.6
1913,7,8,60,48,15.6,8.9
1913,7,9,59,50,15,10
1913,7,10,62,50,16.7,10
1913,7,11,64,53,17.8,11.7
1913,7,12,60,55,15.6,12.8
1913,7,13,63,56,17.2,13.3
1913,7,14,62,50,16.7,10
1913,7,15,63,54,17.2,12.2
1913,7,16,64,50,17.8,10
1913,7,17,64,54,17.8,12.2
1913,7,18,65,56,18.3,13.3
1913,7,19,66,55,18.9,12.8
1913,7,20,65,50,18.3,10
1913,7,21,65,49,18.3,9.4
1913,7,22,66,53,18.9,11.7
1913,7,23,68,49,20,9.4
1913,7,24,64,51,17.8,10.6
1913,7,25,66,53,18.9,11.7
1913,7,26,65,51,18.3,10.6
1913,7,27,69,53,20.6,11.7
1913,7,28,67,54,19.4,12.2
1913,7,29,64,53,17.8,11.7
1913,7,30,68,54,20,12.2
1913,7,31,70,58,21.1,14.4
1913,8,1,68,56,20,13.3
1913,8,2,67,56,19.4,13.3
1913,8,3,69,58,20.6,14.4
1913,8,4,70,58,21.1,14.4
1913,8,5,68,51,20,10.6
1913,8,6,65,49,18.3,9.4
1913,8,7,62,52,16.7,11.1
1913,8,8,67,53,19.4,11.7
1913,8,9,63,54,17.2,12.2
1913,8,10,63,53,17.2,11.7
1913,8,11,67,56,19.4,13.3
1913,8,12,64,50,17.8,10
1913,8,13,72,51,22.2,10.6
1913,8,14,76,61,24.4,16.1
1913,8,15,71,62,21.7,16.7
1913,8,16,73,58,22.8,14.4
1913,8,17,68,57,20,13.9
1913,8,18,66,53,18.9,11.7
1913,8,19,67,55,19.4,12.8
1913,8,20,71,53,21.7,11.7
1913,8,21,66,54,18.9,12.2
1913,8,22,63,61,17.2,16.1
1913,8,23,64,53,17.8,11.7
1913,8,24,66,53,18.9,11.7
1913,8,25,67,47,19.4,8.3
1913,8,26,65,52,18.3,11.1
1913,8,27,70,55,21.1,12.8
1913,8,28,72,54,22.2,12.2
1913,8,29,60,56,15.6,13.3
1913,8,30,63,57,17.2,13.9
1913,8,31,63,54,17.2,12.2
1913,9,1,64,53,17.8,11.7
1913,9,2,63,53,17.2,11.7
1913,9,3,63,55,17.2,12.8
1913,9,4,65,53,18.3,11.7
1913,9,5,62,58,16.7,14.4
1913,9,6,67,57,19.4,13.9
1913,9,7,63,51,17.2,10.6
1913,9,8,65,50,18.3,10
1913,9,9,66,52,18.9,11.1
1913,9,10,67,51,19.4,10.6
1913,9,11,73,51,22.8,10.6
1913,9,12,66,60,18.9,15.6
1913,9,13,58,50,14.4,10
1913,9,14,55,48,12.8,8.9
1913,9,15,56,49,13.3,9.4
1913,9,16,62,52,16.7,11.1
1913,9,17,63,48,17.2,8.9
1913,9,18,62,47,16.7,8.3
1913,9,19,61,49,16.1,9.4
1913,9,20,63,49,17.2,9.4
1913,9,21,62,51,16.7,10.6
1913,9,22,62,51,16.7,10.6
1913,9,23,61,55,16.1,12.8
1913,9,24,63,55,17.2,12.8
1913,9,25,62,58,16.7,14.4
1913,9,26,61,57,16.1,13.9
1913,9,27,63,58,17.2,14.4
1913,9,28,64,58,17.8,14.4
1913,9,29,67,57,19.4,13.9
1913,9,30,62,56,16.7,13.3
1913,10,1,63,51,17.2,10.6
1913,10,2,62,52,16.7,11.1
1913,10,3,61,54,16.1,12.2
1913,10,4,58,55,14.4,12.8
1913,10,5,59,49,15,9.4
1913,10,6,55,47,12.8,8.3
1913,10,7,56,48,13.3,8.9
1913,10,8,57,49,13.9,9.4
1913,10,9,59,41,15,5
1913,10,10,58,43,14.4,6.1
1913,10,11,61,53,16.1,11.7
1913,10,12,60,52,15.6,11.1
1913,10,13,60,58,15.6,14.4
1913,10,14,60,57,15.6,13.9
1913,10,15,60,47,15.6,8.3
1913,10,16,58,48,14.4,8.9
1913,10,17,58,55,14.4,12.8
1913,10,18,60,56,15.6,13.3
1913,10,19,59,57,15,13.9
1913,10,20,56,46,13.3,7.8
1913,10,21,51,43,10.6,6.1
1913,10,22,52,37,11.1,2.8
1913,10,23,51,37,10.6,2.8
1913,10,24,51,34,10.6,1.1
1913,10,25,56,34,13.3,1.1
1913,10,26,58,50,14.4,10
1913,10,27,57,54,13.9,12.2
1913,10,28,56,53,13.3,11.7
1913,10,29,56,51,13.3,10.6
1913,10,30,57,52,13.9,11.1
1913,10,31,54,44,12.2,6.7
1913,11,1,54,42,12.2,5.6
1913,11,2,56,41,13.3,5
1913,11,3,56,46,13.3,7.8
1913,11,4,55,41,12.8,5
1913,11,5,53,45,11.7,7.2
1913,11,6,49,44,9.4,6.7
1913,11,7,53,42,11.7,5.6
1913,11,8,55,42,12.8,5.6
1913,11,9,55,45,12.8,7.2
1913,11,10,56,54,13.3,12.2
1913,11,11,56,51,13.3,10.6
1913,11,12,52,48,11.1,8.9
1913,11,13,51,41,10.6,5
1913,11,14,51,43,10.6,6.1
1913,11,15,52,43,11.1,6.1
1913,11,16,55,44,12.8,6.7
1913,11,17,57,48,13.9,8.9
1913,11,18,54,50,12.2,10
1913,11,19,54,41,12.2,5
1913,11,20,55,45,12.8,7.2
1913,11,21,49,48,9.4,8.9
1913,11,22,51,37,10.6,2.8
1913,11,23,51,37,10.6,2.8
1913,11,24,52,40,11.1,4.4
1913,11,25,55,44,12.8,6.7
1913,11,26,50,48,10,8.9
1913,11,27,58,43,14.4,6.1
1913,11,28,54,43,12.2,6.1
1913,11,29,53,48,11.7,8.9
1913,11,30,54,49,12.2,9.4
1913,12,1,52,49,11.1,9.4
1913,12,2,53,46,11.7,7.8
1913,12,3,52,49,11.1,9.4
1913,12,4,47,37,8.3,2.8
1913,12,5,52,38,11.1,3.3
1913,12,6,53,46,11.7,7.8
1913,12,7,51,47,10.6,8.3
1913,12,8,52,48,11.1,8.9
1913,12,9,53,50,11.7,10
1913,12,10,49,45,9.4,7.2
1913,12,11,53,44,11.7,6.7
1913,12,12,50,46,10,7.8
1913,12,13,47,40,8.3,4.4
1913,12,14,51,38,10.6,3.3
1913,12,15,51,47,10.6,8.3
1913,12,16,48,43,8.9,6.1
1913,12,17,46,43,7.8,6.1
1913,12,18,45,43,7.2,6.1
1913,12,19,46,43,7.8,6.1
1913,12,20,46,39,7.8,3.9
1913,12,21,44,41,6.7,5
1913,12,22,44,40,6.7,4.4
1913,12,23,45,40,7.2,4.4
1913,12,24,45,38,7.2,3.3
1913,12,25,50,37,10,2.8
1913,12,26,50,43,10,6.1
1913,12,27,44,39,6.7,3.9
1913,12,28,40,36,4.4,2.2
1913,12,29,41,36,5,2.2
1913,12,30,38,33,3.3,0.6
1913,12,31,43,29,6.1,-1.7
1914,1,1,44,29,6.7,-1.7
1914,1,2,48,30,8.9,-1.1
1914,1,3,49,39,9.4,3.9
1914,1,4,51,43,10.6,6.1
1914,1,5,44,41,6.7,5
1914,1,6,44,36,6.7,2.2
1914,1,7,50,33,10,0.6
1914,1,8,52,32,11.1,0
1914,1,9,52,50,11.1,10
1914,1,10,51,49,10.6,9.4
1914,1,11,49,45,9.4,7.2
1914,1,12,41,40,5,4.4
1914,1,13,41,38,5,3.3
1914,1,14,39,38,3.9,3.3
1914,1,15,42,36,5.6,2.2
1914,1,16,43,33,6.1,0.6
1914,1,17,42,40,5.6,4.4
1914,1,18,43,36,6.1,2.2
1914,1,19,44,37,6.7,2.8
1914,1,20,42,34,5.6,1.1
1914,1,21,43,38,6.1,3.3
1914,1,22,45,41,7.2,5
1914,1,23,47,42,8.3,5.6
1914,1,24,49,43,9.4,6.1
1914,1,25,50,43,10,6.1
1914,1,26,46,39,7.8,3.9
1914,1,27,48,38,8.9,3.3
1914,1,28,49,42,9.4,5.6
1914,1,29,50,42,10,5.6
1914,1,30,50,44,10,6.7
1914,1,31,52,49,11.1,9.4
1914,2,1,52,45,11.1,7.2
